Bakery[Date],Bakery[Time],Bakery[day of week],Bakery[total],Bakery[Name],Bakery[Quantity],Bakery[Bakery price.price],Bakery[NewTime]
"26/03/2020 00:00:00","30/12/1899 15:07:00","Thursday","15800","angbutter","1","4800","3:30:00 PM"
"23/02/2020 00:00:00","30/12/1899 15:07:00","Sunday","15800","angbutter","1","4800","3:30:00 PM"
"13/07/2019 00:00:00","30/12/1899 15:08:00","Saturday","15800","angbutter","1","4800","3:30:00 PM"
"11/01/2020 00:00:00","30/12/1899 15:10:00","Saturday","15800","angbutter","1","4800","3:30:00 PM"
"05/12/2019 00:00:00","30/12/1899 15:22:00","Thursday","15800","angbutter","1","4800","3:30:00 PM"
"02/02/2020 00:00:00","30/12/1899 15:37:00","Sunday","15800","angbutter","1","4800","4:00:00 PM"
"11/01/2020 00:00:00","30/12/1899 15:42:00","Saturday","15800","angbutter","1","4800","4:00:00 PM"
"30/12/2019 00:00:00","30/12/1899 15:44:00","Monday","15800","angbutter","1","4800","4:00:00 PM"
"10/11/2019 00:00:00","30/12/1899 15:52:00","Sunday","15800","angbutter","1","4800","4:00:00 PM"
"19/10/2019 00:00:00","30/12/1899 15:56:00","Saturday","15800","angbutter","1","4800","4:00:00 PM"
"17/10/2019 00:00:00","30/12/1899 16:00:00","Thursday","15800","angbutter","1","4800","4:30:00 PM"
"11/07/2019 00:00:00","30/12/1899 16:10:00","Thursday","15800","angbutter","1","4800","4:30:00 PM"
"28/09/2019 00:00:00","30/12/1899 16:12:00","Saturday","15800","angbutter","1","4800","4:30:00 PM"
"25/04/2020 00:00:00","30/12/1899 16:13:00","Saturday","15800","angbutter","1","4800","4:30:00 PM"
"15/07/2019 00:00:00","30/12/1899 16:21:00","Monday","15800","angbutter","1","4800","4:30:00 PM"
"13/11/2019 00:00:00","30/12/1899 16:23:00","Wednesday","15800","angbutter","1","4800","4:30:00 PM"
"03/02/2020 00:00:00","30/12/1899 16:42:00","Monday","15800","angbutter","1","4800","5:00:00 PM"
"10/02/2020 00:00:00","30/12/1899 11:31:00","Monday","15300","angbutter","1","4800","12:00:00 PM"
"29/12/2019 00:00:00","30/12/1899 11:34:00","Sunday","15300","angbutter","1","4800","12:00:00 PM"
"01/12/2019 00:00:00","30/12/1899 11:40:00","Sunday","15300","angbutter","1","4800","12:00:00 PM"
"30/12/2019 00:00:00","30/12/1899 11:44:00","Monday","15300","angbutter","1","4800","12:00:00 PM"
"01/12/2019 00:00:00","30/12/1899 11:48:00","Sunday","15300","angbutter","1","4800","12:00:00 PM"
"24/01/2020 00:00:00","30/12/1899 11:50:00","Friday","15300","angbutter","1","4800","12:00:00 PM"
"11/08/2019 00:00:00","30/12/1899 11:50:00","Sunday","15300","angbutter","1","4800","12:00:00 PM"
"25/08/2019 00:00:00","30/12/1899 11:53:00","Sunday","15300","angbutter","1","4800","12:00:00 PM"
"01/12/2019 00:00:00","30/12/1899 11:54:00","Sunday","15300","angbutter","1","4800","12:00:00 PM"
"02/04/2020 00:00:00","30/12/1899 11:54:00","Thursday","15300","angbutter","1","4800","12:00:00 PM"
"25/12/2019 00:00:00","30/12/1899 11:55:00","Wednesday","15300","angbutter","1","4800","12:00:00 PM"
"26/02/2020 00:00:00","30/12/1899 11:55:00","Wednesday","15300","angbutter","1","4800","12:00:00 PM"
"13/01/2020 00:00:00","30/12/1899 11:59:00","Monday","15300","angbutter","1","4800","12:00:00 PM"
"07/09/2019 00:00:00","30/12/1899 12:00:00","Saturday","15300","angbutter","1","4800","12:30:00 PM"
"06/10/2019 00:00:00","30/12/1899 12:05:00","Sunday","15300","angbutter","1","4800","12:30:00 PM"
"06/09/2019 00:00:00","30/12/1899 12:09:00","Friday","15300","angbutter","1","4800","12:30:00 PM"
"29/12/2019 00:00:00","30/12/1899 12:11:00","Sunday","15300","angbutter","1","4800","12:30:00 PM"
"08/12/2019 00:00:00","30/12/1899 12:11:00","Sunday","15300","angbutter","1","4800","12:30:00 PM"
"21/12/2019 00:00:00","30/12/1899 12:17:00","Saturday","15300","angbutter","1","4800","12:30:00 PM"
"12/04/2020 00:00:00","30/12/1899 12:19:00","Sunday","15300","angbutter","1","4800","12:30:00 PM"
"08/12/2019 00:00:00","30/12/1899 12:22:00","Sunday","15300","angbutter","1","4800","12:30:00 PM"
"02/02/2020 00:00:00","30/12/1899 12:24:00","Sunday","15300","angbutter","1","4800","12:30:00 PM"
"23/02/2020 00:00:00","30/12/1899 12:25:00","Sunday","15300","angbutter","1","4800","12:30:00 PM"
"13/11/2019 00:00:00","30/12/1899 12:29:00","Wednesday","15300","angbutter","1","4800","12:30:00 PM"
"10/04/2020 00:00:00","30/12/1899 12:29:00","Friday","15300","angbutter","1","4800","12:30:00 PM"
"22/09/2019 00:00:00","30/12/1899 12:33:00","Sunday","15300","angbutter","1","4800","1:00:00 PM"
"27/11/2019 00:00:00","30/12/1899 12:35:00","Wednesday","15300","angbutter","1","4800","1:00:00 PM"
"08/08/2019 00:00:00","30/12/1899 12:39:00","Thursday","15300","angbutter","1","4800","1:00:00 PM"
"19/09/2019 00:00:00","30/12/1899 12:47:00","Thursday","15300","angbutter","1","4800","1:00:00 PM"
"17/10/2019 00:00:00","30/12/1899 12:49:00","Thursday","15300","angbutter","1","4800","1:00:00 PM"
"28/11/2019 00:00:00","30/12/1899 12:53:00","Thursday","15300","angbutter","1","4800","1:00:00 PM"
"11/11/2019 00:00:00","30/12/1899 12:59:00","Monday","15300","angbutter","1","4800","1:00:00 PM"
"26/02/2020 00:00:00","30/12/1899 13:08:00","Wednesday","15300","angbutter","1","4800","1:30:00 PM"
"01/02/2020 00:00:00","30/12/1899 13:18:00","Saturday","15300","angbutter","1","4800","1:30:00 PM"
"31/07/2019 00:00:00","30/12/1899 13:19:00","Wednesday","15300","angbutter","1","4800","1:30:00 PM"
"16/03/2020 00:00:00","30/12/1899 13:19:00","Monday","15300","angbutter","1","4800","1:30:00 PM"
"09/12/2019 00:00:00","30/12/1899 13:22:00","Monday","15300","angbutter","1","4800","1:30:00 PM"
"12/10/2019 00:00:00","30/12/1899 13:23:00","Saturday","15300","angbutter","1","4800","1:30:00 PM"
"19/09/2019 00:00:00","30/12/1899 13:24:00","Thursday","15300","angbutter","1","4800","1:30:00 PM"
"04/09/2019 00:00:00","30/12/1899 13:31:00","Wednesday","15300","angbutter","1","4800","2:00:00 PM"
"05/10/2019 00:00:00","30/12/1899 13:34:00","Saturday","15300","angbutter","1","4800","2:00:00 PM"
"25/07/2019 00:00:00","30/12/1899 13:42:00","Thursday","15300","angbutter","1","4800","2:00:00 PM"
"13/03/2020 00:00:00","30/12/1899 13:48:00","Friday","15300","angbutter","1","4800","2:00:00 PM"
"29/09/2019 00:00:00","30/12/1899 13:50:00","Sunday","15300","angbutter","1","4800","2:00:00 PM"
"04/12/2019 00:00:00","30/12/1899 13:51:00","Wednesday","15300","angbutter","1","4800","2:00:00 PM"
"22/12/2019 00:00:00","30/12/1899 13:54:00","Sunday","15300","angbutter","1","4800","2:00:00 PM"
"18/10/2019 00:00:00","30/12/1899 13:57:00","Friday","15300","angbutter","1","4800","2:00:00 PM"
"29/09/2019 00:00:00","30/12/1899 13:59:00","Sunday","15300","angbutter","1","4800","2:00:00 PM"
"02/03/2020 00:00:00","30/12/1899 14:00:00","Monday","15300","angbutter","1","4800","2:30:00 PM"
"01/02/2020 00:00:00","30/12/1899 14:10:00","Saturday","15300","angbutter","1","4800","2:30:00 PM"
"18/09/2019 00:00:00","30/12/1899 14:10:00","Wednesday","15300","angbutter","1","4800","2:30:00 PM"
"14/03/2020 00:00:00","30/12/1899 14:11:00","Saturday","15300","angbutter","1","4800","2:30:00 PM"
"24/08/2019 00:00:00","30/12/1899 14:13:00","Saturday","15300","angbutter","1","4800","2:30:00 PM"
"17/01/2020 00:00:00","30/12/1899 14:17:00","Friday","15300","angbutter","1","4800","2:30:00 PM"
"27/03/2020 00:00:00","30/12/1899 14:19:00","Friday","15300","angbutter","1","4800","2:30:00 PM"
"19/08/2019 00:00:00","30/12/1899 14:20:00","Monday","15300","angbutter","1","4800","2:30:00 PM"
"11/09/2019 00:00:00","30/12/1899 14:22:00","Wednesday","15300","angbutter","1","4800","2:30:00 PM"
"26/08/2019 00:00:00","30/12/1899 14:25:00","Monday","15300","angbutter","1","4800","2:30:00 PM"
"29/02/2020 00:00:00","30/12/1899 14:25:00","Saturday","15300","angbutter","1","4800","2:30:00 PM"
"04/01/2020 00:00:00","30/12/1899 14:36:00","Saturday","15300","angbutter","1","4800","3:00:00 PM"
"29/11/2019 00:00:00","30/12/1899 14:42:00","Friday","15300","angbutter","1","4800","3:00:00 PM"
"18/09/2019 00:00:00","30/12/1899 14:44:00","Wednesday","15300","angbutter","1","4800","3:00:00 PM"
"21/07/2019 00:00:00","30/12/1899 14:53:00","Sunday","15300","angbutter","1","4800","3:00:00 PM"
"15/12/2019 00:00:00","30/12/1899 15:16:00","Sunday","15300","angbutter","1","4800","3:30:00 PM"
"05/03/2020 00:00:00","30/12/1899 15:29:00","Thursday","15300","angbutter","1","4800","3:30:00 PM"
"29/03/2020 00:00:00","30/12/1899 15:37:00","Sunday","15300","angbutter","1","4800","4:00:00 PM"
"06/02/2020 00:00:00","30/12/1899 15:55:00","Thursday","15300","angbutter","1","4800","4:00:00 PM"
"28/09/2019 00:00:00","30/12/1899 16:01:00","Saturday","15300","angbutter","1","4800","4:30:00 PM"
"30/04/2020 00:00:00","30/12/1899 16:02:00","Thursday","15300","angbutter","1","4800","4:30:00 PM"
"24/04/2020 00:00:00","30/12/1899 16:27:00","Friday","15300","angbutter","1","4800","4:30:00 PM"
"24/10/2019 00:00:00","30/12/1899 16:35:00","Thursday","15300","angbutter","1","4800","5:00:00 PM"
"05/01/2020 00:00:00","30/12/1899 16:54:00","Sunday","15300","angbutter","1","4800","5:00:00 PM"
"22/02/2020 00:00:00","30/12/1899 17:20:00","Saturday","15300","angbutter","1","4800","5:30:00 PM"
"06/04/2020 00:00:00","30/12/1899 17:21:00","Monday","15300","angbutter","1","4800","5:30:00 PM"
"14/08/2019 00:00:00","30/12/1899 11:31:00","Wednesday","22300","angbutter","1","4800","12:00:00 PM"
"11/12/2019 00:00:00","30/12/1899 11:36:00","Wednesday","15000","angbutter","1","4800","12:00:00 PM"
"11/12/2019 00:00:00","30/12/1899 11:37:00","Wednesday","18800","angbutter","1","4800","12:00:00 PM"
"31/07/2019 00:00:00","30/12/1899 11:38:00","Wednesday","23300","angbutter","1","4800","12:00:00 PM"
"08/04/2020 00:00:00","30/12/1899 11:40:00","Wednesday","25800","angbutter","1","4800","12:00:00 PM"
"14/08/2019 00:00:00","30/12/1899 11:41:00","Wednesday","14300","angbutter","1","4800","12:00:00 PM"
"17/07/2019 00:00:00","30/12/1899 11:47:00","Wednesday","17800","angbutter","1","4800","12:00:00 PM"
"22/01/2020 00:00:00","30/12/1899 11:50:00","Wednesday","18100","angbutter","1","4800","12:00:00 PM"
"11/03/2020 00:00:00","30/12/1899 11:51:00","Wednesday","16000","angbutter","1","4800","12:00:00 PM"
"08/04/2020 00:00:00","30/12/1899 11:53:00","Wednesday","28800","angbutter","1","4800","12:00:00 PM"
"05/02/2020 00:00:00","30/12/1899 11:56:00","Wednesday","27600","angbutter","1","4800","12:00:00 PM"
"02/10/2019 00:00:00","30/12/1899 11:58:00","Wednesday","19300","angbutter","1","4800","12:00:00 PM"
"29/04/2020 00:00:00","30/12/1899 12:00:00","Wednesday","21800","angbutter","1","4800","12:30:00 PM"
"08/04/2020 00:00:00","30/12/1899 12:01:00","Wednesday","30300","angbutter","1","4800","12:30:00 PM"
"11/12/2019 00:00:00","30/12/1899 12:02:00","Wednesday","14000","angbutter","1","4800","12:30:00 PM"
"22/01/2020 00:00:00","30/12/1899 12:04:00","Wednesday","20300","angbutter","1","4800","12:30:00 PM"
"06/11/2019 00:00:00","30/12/1899 12:04:00","Wednesday","18300","angbutter","1","4800","12:30:00 PM"
"04/09/2019 00:00:00","30/12/1899 12:06:00","Wednesday","18600","angbutter","1","4800","12:30:00 PM"
"12/02/2020 00:00:00","30/12/1899 12:10:00","Wednesday","19300","angbutter","1","4800","12:30:00 PM"
"08/04/2020 00:00:00","30/12/1899 12:10:00","Wednesday","19800","angbutter","1","4800","12:30:00 PM"
"21/08/2019 00:00:00","30/12/1899 12:13:00","Wednesday","18300","angbutter","1","4800","12:30:00 PM"
"22/04/2020 00:00:00","30/12/1899 12:18:00","Wednesday","18300","angbutter","1","4800","12:30:00 PM"
"07/08/2019 00:00:00","30/12/1899 12:20:00","Wednesday","27300","angbutter","1","4800","12:30:00 PM"
"21/08/2019 00:00:00","30/12/1899 12:29:00","Wednesday","19300","angbutter","1","4800","12:30:00 PM"
"04/09/2019 00:00:00","30/12/1899 12:31:00","Wednesday","18600","angbutter","1","4800","1:00:00 PM"
"15/04/2020 00:00:00","30/12/1899 12:36:00","Wednesday","14300","angbutter","1","4800","1:00:00 PM"
"18/12/2019 00:00:00","30/12/1899 12:39:00","Wednesday","14000","angbutter","1","4800","1:00:00 PM"
"25/03/2020 00:00:00","30/12/1899 12:42:00","Wednesday","18800","angbutter","1","4800","1:00:00 PM"
"01/04/2020 00:00:00","30/12/1899 12:45:00","Wednesday","18300","angbutter","1","4800","1:00:00 PM"
"20/11/2019 00:00:00","30/12/1899 12:46:00","Wednesday","17300","angbutter","1","4800","1:00:00 PM"
"08/01/2020 00:00:00","30/12/1899 12:47:00","Wednesday","30300","angbutter","1","4800","1:00:00 PM"
"22/04/2020 00:00:00","30/12/1899 12:53:00","Wednesday","18800","angbutter","1","4800","1:00:00 PM"
"20/11/2019 00:00:00","30/12/1899 12:59:00","Wednesday","20300","angbutter","1","4800","1:00:00 PM"
"15/01/2020 00:00:00","30/12/1899 13:01:00","Wednesday","18300","angbutter","1","4800","1:30:00 PM"
"16/10/2019 00:00:00","30/12/1899 13:03:00","Wednesday","23300","angbutter","1","4800","1:30:00 PM"
"26/02/2020 00:00:00","30/12/1899 13:03:00","Wednesday","17800","angbutter","1","4800","1:30:00 PM"
"22/04/2020 00:00:00","30/12/1899 13:05:00","Wednesday","20300","angbutter","1","4800","1:30:00 PM"
"11/09/2019 00:00:00","30/12/1899 13:06:00","Wednesday","14300","angbutter","1","4800","1:30:00 PM"
"18/03/2020 00:00:00","30/12/1899 13:06:00","Wednesday","17500","angbutter","1","4800","1:30:00 PM"
"05/02/2020 00:00:00","30/12/1899 13:12:00","Wednesday","21300","angbutter","1","4800","1:30:00 PM"
"11/03/2020 00:00:00","30/12/1899 13:17:00","Wednesday","25300","angbutter","1","4800","1:30:00 PM"
"31/07/2019 00:00:00","30/12/1899 13:18:00","Wednesday","27300","angbutter","1","4800","1:30:00 PM"
"04/09/2019 00:00:00","30/12/1899 13:19:00","Wednesday","19300","angbutter","1","4800","1:30:00 PM"
"15/01/2020 00:00:00","30/12/1899 13:22:00","Wednesday","26300","angbutter","1","4800","1:30:00 PM"
"20/11/2019 00:00:00","30/12/1899 13:24:00","Wednesday","23800","angbutter","1","4800","1:30:00 PM"
"24/07/2019 00:00:00","30/12/1899 13:24:00","Wednesday","18800","angbutter","1","4800","1:30:00 PM"
"21/08/2019 00:00:00","30/12/1899 13:26:00","Wednesday","15600","angbutter","1","4800","1:30:00 PM"
"07/08/2019 00:00:00","30/12/1899 13:28:00","Wednesday","17600","angbutter","1","4800","1:30:00 PM"
"31/07/2019 00:00:00","30/12/1899 13:29:00","Wednesday","16100","angbutter","1","4800","1:30:00 PM"
"01/04/2020 00:00:00","30/12/1899 13:29:00","Wednesday","32100","angbutter","1","4800","1:30:00 PM"
"08/01/2020 00:00:00","30/12/1899 13:31:00","Wednesday","18300","angbutter","1","4800","2:00:00 PM"
"27/11/2019 00:00:00","30/12/1899 13:34:00","Wednesday","17300","angbutter","1","4800","2:00:00 PM"
"26/02/2020 00:00:00","30/12/1899 13:38:00","Wednesday","20800","angbutter","1","4800","2:00:00 PM"
"01/04/2020 00:00:00","30/12/1899 13:44:00","Wednesday","22800","angbutter","1","4800","2:00:00 PM"
"22/01/2020 00:00:00","30/12/1899 13:44:00","Wednesday","18300","angbutter","1","4800","2:00:00 PM"
"05/02/2020 00:00:00","30/12/1899 13:48:00","Wednesday","14300","angbutter","1","4800","2:00:00 PM"
"01/04/2020 00:00:00","30/12/1899 13:49:00","Wednesday","28800","angbutter","1","4800","2:00:00 PM"
"15/04/2020 00:00:00","30/12/1899 13:49:00","Wednesday","14300","angbutter","1","4800","2:00:00 PM"
"15/04/2020 00:00:00","30/12/1899 13:52:00","Wednesday","17300","angbutter","1","4800","2:00:00 PM"
"04/09/2019 00:00:00","30/12/1899 13:53:00","Wednesday","22800","angbutter","1","4800","2:00:00 PM"
"31/07/2019 00:00:00","30/12/1899 13:54:00","Wednesday","15100","angbutter","1","4800","2:00:00 PM"
"27/11/2019 00:00:00","30/12/1899 14:00:00","Wednesday","14100","angbutter","1","4800","2:30:00 PM"
"28/08/2019 00:00:00","30/12/1899 14:05:00","Wednesday","19300","angbutter","1","4800","2:30:00 PM"
"11/12/2019 00:00:00","30/12/1899 14:08:00","Wednesday","17300","angbutter","1","4800","2:30:00 PM"
"25/03/2020 00:00:00","30/12/1899 14:12:00","Wednesday","22300","angbutter","1","4800","2:30:00 PM"
"17/07/2019 00:00:00","30/12/1899 14:16:00","Wednesday","23400","angbutter","1","4800","2:30:00 PM"
"25/03/2020 00:00:00","30/12/1899 14:17:00","Wednesday","21300","angbutter","1","4800","2:30:00 PM"
"01/04/2020 00:00:00","30/12/1899 14:18:00","Wednesday","24300","angbutter","1","4800","2:30:00 PM"
"24/07/2019 00:00:00","30/12/1899 14:28:00","Wednesday","26300","angbutter","1","4800","2:30:00 PM"
"01/04/2020 00:00:00","30/12/1899 14:28:00","Wednesday","18800","angbutter","1","4800","2:30:00 PM"
"26/02/2020 00:00:00","30/12/1899 14:29:00","Wednesday","23300","angbutter","1","4800","2:30:00 PM"
"16/10/2019 00:00:00","30/12/1899 14:31:00","Wednesday","20300","angbutter","1","4800","3:00:00 PM"
"18/09/2019 00:00:00","30/12/1899 14:37:00","Wednesday","14300","angbutter","1","4800","3:00:00 PM"
"15/01/2020 00:00:00","30/12/1899 14:46:00","Wednesday","18800","angbutter","1","4800","3:00:00 PM"
"11/09/2019 00:00:00","30/12/1899 14:48:00","Wednesday","16300","angbutter","1","4800","3:00:00 PM"
"07/08/2019 00:00:00","30/12/1899 14:50:00","Wednesday","23800","angbutter","1","4800","3:00:00 PM"
"11/09/2019 00:00:00","30/12/1899 14:57:00","Wednesday","24600","angbutter","1","4800","3:00:00 PM"
"25/12/2019 00:00:00","30/12/1899 15:00:00","Wednesday","18300","angbutter","1","4800","3:30:00 PM"
"29/04/2020 00:00:00","30/12/1899 15:05:00","Wednesday","26800","angbutter","1","4800","3:30:00 PM"
"22/04/2020 00:00:00","30/12/1899 15:05:00","Wednesday","16800","angbutter","1","4800","3:30:00 PM"
"11/12/2019 00:00:00","30/12/1899 15:07:00","Wednesday","14300","angbutter","1","4800","3:30:00 PM"
"12/02/2020 00:00:00","30/12/1899 15:12:00","Wednesday","24500","angbutter","1","4800","3:30:00 PM"
"11/09/2019 00:00:00","30/12/1899 15:30:00","Wednesday","15100","angbutter","1","4800","4:00:00 PM"
"25/09/2019 00:00:00","30/12/1899 15:39:00","Wednesday","17800","angbutter","1","4800","4:00:00 PM"
"05/02/2020 00:00:00","30/12/1899 15:58:00","Wednesday","17300","angbutter","1","4800","4:00:00 PM"
"25/09/2019 00:00:00","30/12/1899 16:10:00","Wednesday","17300","angbutter","1","4800","4:30:00 PM"
"22/01/2020 00:00:00","30/12/1899 16:14:00","Wednesday","15600","angbutter","1","4800","4:30:00 PM"
"06/11/2019 00:00:00","30/12/1899 16:15:00","Wednesday","24800","angbutter","1","4800","4:30:00 PM"
"25/03/2020 00:00:00","30/12/1899 16:17:00","Wednesday","20300","angbutter","1","4800","4:30:00 PM"
"20/11/2019 00:00:00","30/12/1899 16:28:00","Wednesday","16300","angbutter","1","4800","4:30:00 PM"
"17/07/2019 00:00:00","30/12/1899 16:32:00","Wednesday","18100","angbutter","1","4800","5:00:00 PM"
"08/04/2020 00:00:00","30/12/1899 17:17:00","Wednesday","14300","angbutter","1","4800","5:30:00 PM"
"13/11/2019 00:00:00","30/12/1899 17:22:00","Wednesday","15100","angbutter","1","4800","5:30:00 PM"
"13/02/2020 00:00:00","30/12/1899 11:35:00","Thursday","14300","angbutter","1","4800","12:00:00 PM"
"23/01/2020 00:00:00","30/12/1899 11:37:00","Thursday","14100","angbutter","1","4800","12:00:00 PM"
"12/03/2020 00:00:00","30/12/1899 11:42:00","Thursday","27800","angbutter","1","4800","12:00:00 PM"
"02/04/2020 00:00:00","30/12/1899 11:43:00","Thursday","22800","angbutter","1","4800","12:00:00 PM"
"23/01/2020 00:00:00","30/12/1899 11:45:00","Thursday","18800","angbutter","1","4800","12:00:00 PM"
"12/03/2020 00:00:00","30/12/1899 11:45:00","Thursday","17300","angbutter","1","4800","12:00:00 PM"
"19/12/2019 00:00:00","30/12/1899 11:45:00","Thursday","35300","angbutter","1","4800","12:00:00 PM"
"16/04/2020 00:00:00","30/12/1899 11:46:00","Thursday","19300","angbutter","1","4800","12:00:00 PM"
"12/12/2019 00:00:00","30/12/1899 11:48:00","Thursday","22300","angbutter","1","4800","12:00:00 PM"
"15/08/2019 00:00:00","30/12/1899 11:49:00","Thursday","15100","angbutter","1","4800","12:00:00 PM"
"25/07/2019 00:00:00","30/12/1899 11:49:00","Thursday","18600","angbutter","1","4800","12:00:00 PM"
"16/04/2020 00:00:00","30/12/1899 11:51:00","Thursday","18800","angbutter","1","4800","12:00:00 PM"
